OrderID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,ProductID,SupplierID,OrderQty,IsLate
ORD04511,2023-01-26,2023-01-31,2023-01-31,P0014,S007,482,0
ORD00026,2023-01-27,2023-02-08,2023-02-10,P0052,S009,261,1
ORD00049,2023-01-27,2023-02-05,2023-02-04,P0057,S007,460,0
ORD00116,2023-01-27,2023-02-10,2023-02-10,P0074,S010,269,0
ORD00435,2023-01-27,2023-02-04,2023-02-04,P0052,S006,45,0
ORD00869,2023-01-27,2023-02-05,2023-02-13,P0037,S014,330,1
ORD01570,2023-01-27,2023-02-08,2023-02-07,P0015,S014,183,0
ORD01896,2023-01-27,2023-02-01,2023-01-31,P0004,S010,475,0
ORD02016,2023-01-27,2023-02-09,2023-02-08,P0086,S005,251,0
ORD02837,2023-01-27,2023-02-09,2023-02-08,P0074,S014,65,0
ORD03587,2023-01-27,2023-02-11,2023-02-16,P0077,S017,57,1
ORD03984,2023-01-27,2023-02-07,2023-02-06,P0099,S004,307,0
ORD04174,2023-01-27,2023-02-09,2023-02-07,P0054,S013,423,0
ORD04293,2023-01-27,2023-02-06,2023-02-06,P0013,S017,380,0
ORD04967,2023-01-27,2023-02-02,2023-02-08,P0083,S002,139,1
ORD00048,2023-01-28,2023-02-10,2023-02-09,P0081,S007,236,0
ORD01376,2023-01-28,2023-02-04,2023-02-02,P0063,S009,117,0
ORD01657,2023-01-28,2023-02-12,2023-02-11,P0077,S004,455,0
ORD01701,2023-01-28,2023-02-08,2023-02-07,P0022,S003,111,0
ORD01786,2023-01-28,2023-02-06,2023-02-07,P0084,S015,205,1
ORD01814,2023-01-28,2023-02-06,2023-02-12,P0085,S016,437,1
ORD01829,2023-01-28,2023-02-02,2023-01-31,P0014,S003,180,0
ORD02062,2023-01-28,2023-02-06,2023-02-06,P0045,S003,244,0
ORD02080,2023-01-28,2023-02-08,2023-02-06,P0015,S010,319,0
ORD02790,2023-01-28,2023-02-05,2023-02-15,P0079,S014,295,1
ORD02873,2023-01-28,2023-02-08,2023-02-06,P0067,S015,110,0
ORD03209,2023-01-28,2023-02-04,2023-02-07,P0036,S015,443,1
ORD04143,2023-01-28,2023-02-09,2023-02-16,P0061,S005,410,1
ORD04317,2023-01-28,2023-02-07,2023-02-15,P0082,S019,353,1
ORD00290,2023-01-29,2023-02-11,2023-02-11,P0094,S005,304,0
ORD00321,2023-01-29,2023-02-05,2023-02-12,P0083,S001,411,1
ORD00994,2023-01-29,2023-02-03,2023-02-03,P0084,S011,351,0
ORD02151,2023-01-29,2023-02-12,2023-02-12,P0033,S015,418,0
ORD03669,2023-01-29,2023-02-12,2023-02-11,P0013,S016,299,0
ORD03787,2023-01-29,2023-02-10,2023-02-17,P0014,S008,228,1
ORD04032,2023-01-29,2023-02-05,2023-02-05,P0004,S017,301,0
ORD04112,2023-01-29,2023-02-07,2023-02-06,P0028,S013,59,0
ORD04491,2023-01-29,2023-02-07,2023-02-14,P0063,S019,214,1
ORD04806,2023-01-29,2023-02-11,2023-02-19,P0055,S008,391,1
ORD04852,2023-01-29,2023-02-04,2023-02-06,P0069,S012,208,1
ORD00549,2023-01-30,2023-02-11,2023-02-14,P0074,S001,401,1
ORD01883,2023-01-30,2023-02-04,2023-02-07,P0037,S003,32,1
ORD01899,2023-01-30,2023-02-12,2023-02-10,P0087,S004,157,0
ORD02261,2023-01-30,2023-02-08,2023-02-06,P0036,S004,473,0
ORD02357,2023-01-30,2023-02-13,2023-02-17,P0098,S013,331,1
ORD02779,2023-01-30,2023-02-04,2023-02-03,P0041,S020,204,0
ORD03383,2023-01-30,2023-02-08,2023-02-08,P0074,S017,434,0
ORD04455,2023-01-30,2023-02-06,2023-02-04,P0098,S012,224,0
ORD04718,2023-01-30,2023-02-09,2023-02-08,P0009,S013,32,0
ORD04832,2023-01-30,2023-02-14,2023-02-12,P0036,S002,388,0
ORD00280,2023-01-31,2023-02-12,2023-02-19,P0024,S003,403,1
ORD00388,2023-01-31,2023-02-10,2023-02-08,P0069,S019,96,0
ORD01307,2023-01-31,2023-02-10,2023-02-08,P0008,S020,162,0
ORD01871,2023-01-31,2023-02-08,2023-02-06,P0043,S005,483,0
ORD01994,2023-01-31,2023-02-09,2023-02-07,P0044,S016,437,0
ORD02534,2023-01-31,2023-02-05,2023-02-10,P0075,S017,281,1
ORD03027,2023-01-31,2023-02-05,2023-02-04,P0064,S004,298,0
ORD03245,2023-01-31,2023-02-07,2023-02-05,P0007,S001,50,0
ORD03258,2023-01-31,2023-02-12,2023-02-10,P0002,S014,339,0
ORD03312,2023-01-31,2023-02-14,2023-02-13,P0039,S010,345,0
ORD03631,2023-01-31,2023-02-10,2023-02-10,P0065,S017,377,0
ORD03704,2023-01-31,2023-02-13,2023-02-12,P0059,S001,142,0
ORD04627,2023-01-31,2023-02-05,2023-02-03,P0035,S012,215,0
ORD00243,2023-02-01,2023-02-14,2023-02-20,P0085,S005,254,1
ORD00455,2023-02-01,2023-02-08,2023-02-15,P0048,S008,361,1
ORD00502,2023-02-01,2023-02-14,2023-02-12,P0088,S013,453,0
ORD01831,2023-02-01,2023-02-15,2023-02-13,P0092,S004,37,0
ORD02216,2023-02-01,2023-02-09,2023-02-07,P0038,S020,200,0
ORD03023,2023-02-01,2023-02-07,2023-02-05,P0003,S015,221,0
ORD03113,2023-02-01,2023-02-15,2023-02-13,P0051,S008,116,0
ORD03522,2023-02-01,2023-02-13,2023-02-11,P0056,S002,93,0
ORD03776,2023-02-01,2023-02-07,2023-02-05,P0076,S007,328,0
ORD03821,2023-02-01,2023-02-07,2023-02-06,P0030,S007,281,0
ORD04364,2023-02-01,2023-02-15,2023-02-15,P0063,S016,438,0
ORD04759,2023-02-01,2023-02-16,2023-02-16,P0094,S014,130,0
ORD00103,2023-02-02,2023-02-14,2023-02-12,P0076,S016,65,0
ORD00746,2023-02-02,2023-02-15,2023-02-22,P0068,S016,401,1
ORD00786,2023-02-02,2023-02-13,2023-02-11,P0064,S018,402,0
ORD01003,2023-02-02,2023-02-11,2023-02-18,P0022,S004,366,1
ORD01252,2023-02-02,2023-02-13,2023-02-17,P0016,S011,297,1
ORD01482,2023-02-02,2023-02-07,2023-02-06,P0063,S011,354,0
ORD01847,2023-02-02,2023-02-17,2023-02-27,P0044,S006,245,1
ORD01909,2023-02-02,2023-02-09,2023-02-14,P0034,S015,454,1
ORD02154,2023-02-02,2023-02-15,2023-02-19,P0030,S005,134,1
ORD02667,2023-02-02,2023-02-13,2023-02-11,P0074,S016,128,0
ORD03208,2023-02-02,2023-02-10,2023-02-09,P0053,S013,150,0
ORD03466,2023-02-02,2023-02-09,2023-02-10,P0075,S006,410,1
ORD03531,2023-02-02,2023-02-14,2023-02-12,P0090,S017,20,0
ORD04080,2023-02-02,2023-02-13,2023-02-11,P0074,S010,183,0
ORD00853,2023-02-03,2023-02-15,2023-02-14,P0089,S006,176,0
ORD01334,2023-02-03,2023-02-12,2023-02-12,P0067,S005,383,0
ORD02146,2023-02-03,2023-02-11,2023-02-11,P0020,S011,152,0
ORD02223,2023-02-03,2023-02-15,2023-02-14,P0069,S004,235,0
ORD03016,2023-02-03,2023-02-11,2023-02-09,P0077,S001,186,0
ORD03052,2023-02-03,2023-02-10,2023-02-20,P0078,S011,266,1
ORD03055,2023-02-03,2023-02-15,2023-02-13,P0016,S007,426,0
ORD03157,2023-02-03,2023-02-17,2023-02-16,P0091,S016,411,0
ORD03251,2023-02-03,2023-02-08,2023-02-07,P0087,S002,328,0
ORD03295,2023-02-03,2023-02-13,2023-02-11,P0026,S014,368,0
ORD03603,2023-02-03,2023-02-11,2023-02-10,P0018,S010,310,0
ORD04570,2023-02-03,2023-02-15,2023-02-13,P0001,S018,424,0
ORD04635,2023-02-03,2023-02-15,2023-02-13,P0088,S005,354,0
ORD04765,2023-02-03,2023-02-14,2023-02-14,P0079,S011,420,0
ORD04775,2023-02-03,2023-02-11,2023-02-11,P0080,S018,416,0
ORD00288,2023-02-04,2023-02-18,2023-02-28,P0087,S004,370,1
ORD00419,2023-02-04,2023-02-13,2023-02-14,P0051,S001,269,1
ORD00508,2023-02-04,2023-02-15,2023-02-13,P0042,S003,448,0
ORD00713,2023-02-04,2023-02-19,2023-02-19,P0087,S013,369,0
ORD00890,2023-02-04,2023-02-13,2023-02-12,P0099,S010,13,0
ORD01864,2023-02-04,2023-02-15,2023-02-15,P0073,S015,50,0
ORD02192,2023-02-04,2023-02-18,2023-02-27,P0100,S003,67,1
ORD02464,2023-02-04,2023-02-12,2023-02-12,P0030,S002,308,0
ORD02590,2023-02-04,2023-02-10,2023-02-08,P0084,S008,410,0
ORD03048,2023-02-04,2023-02-09,2023-02-08,P0086,S004,249,0
ORD03282,2023-02-04,2023-02-17,2023-02-15,P0074,S012,475,0
ORD03386,2023-02-04,2023-02-10,2023-02-08,P0035,S012,46,0
ORD03459,2023-02-04,2023-02-09,2023-02-12,P0021,S019,348,1
ORD04026,2023-02-04,2023-02-19,2023-02-19,P0037,S010,384,0
ORD04108,2023-02-04,2023-02-12,2023-02-10,P0012,S015,226,0
ORD04418,2023-02-04,2023-02-15,2023-02-14,P0031,S002,129,0
ORD04456,2023-02-04,2023-02-09,2023-02-09,P0071,S005,54,0
ORD01112,2023-02-05,2023-02-20,2023-02-20,P0087,S016,261,0
ORD02128,2023-02-05,2023-02-10,2023-02-09,P0067,S001,250,0
ORD02313,2023-02-05,2023-02-13,2023-02-12,P0024,S006,284,0
ORD02565,2023-02-05,2023-02-11,2023-02-10,P0017,S009,411,0
ORD02706,2023-02-05,2023-02-19,2023-02-27,P0006,S004,250,1
ORD03594,2023-02-05,2023-02-13,2023-02-11,P0077,S007,103,0
ORD03968,2023-02-05,2023-02-12,2023-02-10,P0002,S013,252,0
ORD00821,2023-02-06,2023-02-17,2023-02-15,P0012,S009,67,0
ORD00982,2023-02-06,2023-02-15,2023-02-15,P0064,S019,86,0
ORD01460,2023-02-06,2023-02-13,2023-02-13,P0020,S011,479,0
ORD02505,2023-02-06,2023-02-14,2023-02-13,P0027,S010,287,0
ORD02719,2023-02-06,2023-02-13,2023-02-12,P0015,S013,304,0
ORD03226,2023-02-06,2023-02-15,2023-02-15,P0046,S002,406,0
ORD04301,2023-02-06,2023-02-15,2023-02-19,P0002,S012,216,1
ORD00027,2023-02-07,2023-02-22,2023-02-22,P0020,S019,425,0
ORD00300,2023-02-07,2023-02-21,2023-02-19,P0028,S007,255,0
ORD00488,2023-02-07,2023-02-16,2023-02-21,P0014,S002,47,1
ORD00624,2023-02-07,2023-02-20,2023-02-20,P0067,S011,44,0
ORD00640,2023-02-07,2023-02-20,2023-02-25,P0078,S012,54,1
ORD01366,2023-02-07,2023-02-12,2023-02-12,P0038,S012,235,0
ORD02135,2023-02-07,2023-02-19,2023-02-18,P0044,S015,161,0
ORD02333,2023-02-07,2023-02-19,2023-03-01,P0002,S007,33,1
ORD02539,2023-02-07,2023-02-14,2023-02-21,P0081,S019,195,1
ORD04016,2023-02-07,2023-02-21,2023-02-21,P0025,S015,466,0
ORD04054,2023-02-07,2023-02-17,2023-02-16,P0045,S018,288,0
ORD04084,2023-02-07,2023-02-16,2023-02-22,P0063,S018,426,1
ORD00329,2023-02-08,2023-02-22,2023-02-20,P0051,S011,406,0
ORD00976,2023-02-08,2023-02-17,2023-02-15,P0086,S015,404,0
ORD01141,2023-02-08,2023-02-16,2023-02-16,P0039,S018,303,0
ORD01681,2023-02-08,2023-02-22,2023-02-21,P0013,S005,422,0
ORD01955,2023-02-08,2023-02-15,2023-02-14,P0059,S011,332,0
ORD02178,2023-02-08,2023-02-15,2023-02-23,P0093,S008,313,1
ORD03510,2023-02-08,2023-02-15,2023-02-17,P0006,S007,155,1
ORD03671,2023-02-08,2023-02-22,2023-02-20,P0040,S002,60,0
ORD03841,2023-02-08,2023-02-18,2023-02-17,P0055,S015,320,0
ORD03981,2023-02-08,2023-02-21,2023-03-01,P0065,S015,450,1
ORD04138,2023-02-08,2023-02-21,2023-02-21,P0051,S014,215,0
ORD04770,2023-02-08,2023-02-13,2023-02-12,P0050,S003,173,0
ORD00326,2023-02-09,2023-02-16,2023-02-14,P0050,S010,356,0
ORD01047,2023-02-09,2023-02-16,2023-02-14,P0019,S004,264,0
ORD01086,2023-02-09,2023-02-17,2023-02-17,P0098,S017,58,0
ORD01093,2023-02-09,2023-02-16,2023-02-15,P0045,S004,169,0
ORD01206,2023-02-09,2023-02-21,2023-02-20,P0004,S008,155,0
ORD01419,2023-02-09,2023-02-22,2023-02-21,P0053,S004,240,0
ORD01645,2023-02-09,2023-02-16,2023-02-16,P0041,S001,85,0
ORD01776,2023-02-09,2023-02-21,2023-02-22,P0086,S003,120,1
ORD01797,2023-02-09,2023-02-24,2023-02-24,P0077,S006,190,0
ORD01922,2023-02-09,2023-02-23,2023-02-21,P0081,S008,290,0
ORD02917,2023-02-09,2023-02-15,2023-02-13,P0060,S020,263,0
ORD03326,2023-02-09,2023-02-19,2023-02-17,P0064,S003,217,0
ORD03387,2023-02-09,2023-02-24,2023-03-03,P0035,S019,18,1
ORD03848,2023-02-09,2023-02-20,2023-02-20,P0058,S002,247,0
ORD03867,2023-02-09,2023-02-18,2023-02-18,P0080,S012,26,0
ORD04216,2023-02-09,2023-02-22,2023-02-22,P0058,S018,393,0
ORD00328,2023-02-10,2023-02-20,2023-02-27,P0030,S017,439,1
ORD00720,2023-02-10,2023-02-24,2023-03-05,P0006,S016,444,1
ORD00811,2023-02-10,2023-02-20,2023-02-19,P0054,S002,486,0
ORD01388,2023-02-10,2023-02-18,2023-02-20,P0047,S009,29,1
ORD01453,2023-02-10,2023-02-22,2023-02-26,P0032,S014,227,1
ORD02019,2023-02-10,2023-02-18,2023-02-16,P0036,S020,374,0
ORD02588,2023-02-10,2023-02-19,2023-02-18,P0019,S017,449,0
ORD02676,2023-02-10,2023-02-25,2023-02-24,P0003,S011,60,0
ORD02703,2023-02-10,2023-02-24,2023-02-22,P0039,S018,474,0
ORD03697,2023-02-10,2023-02-24,2023-02-22,P0072,S015,22,0
ORD04053,2023-02-10,2023-02-20,2023-02-19,P0005,S009,319,0
ORD04055,2023-02-10,2023-02-20,2023-02-19,P0034,S004,148,0
ORD04373,2023-02-10,2023-02-25,2023-02-23,P0015,S002,346,0
ORD04811,2023-02-10,2023-02-22,2023-02-21,P0077,S005,180,0
ORD04838,2023-02-10,2023-02-15,2023-02-14,P0075,S003,395,0
ORD00107,2023-02-11,2023-02-25,2023-02-28,P0036,S011,329,1
ORD00153,2023-02-11,2023-02-26,2023-03-04,P0040,S019,345,1
ORD00657,2023-02-11,2023-02-18,2023-02-18,P0034,S009,385,0
ORD01171,2023-02-11,2023-02-23,2023-02-22,P0092,S016,226,0
ORD01377,2023-02-11,2023-02-26,2023-02-26,P0066,S016,208,0
ORD01494,2023-02-11,2023-02-22,2023-02-21,P0085,S012,448,0
ORD01874,2023-02-11,2023-02-23,2023-02-22,P0093,S018,31,0
ORD01998,2023-02-11,2023-02-22,2023-02-21,P0017,S004,397,0
ORD02404,2023-02-11,2023-02-17,2023-02-17,P0001,S006,231,0
ORD03621,2023-02-11,2023-02-19,2023-02-18,P0069,S019,50,0
ORD04352,2023-02-11,2023-02-19,2023-02-24,P0028,S007,253,1
ORD00333,2023-02-12,2023-02-19,2023-02-17,P0020,S009,388,0
ORD00379,2023-02-12,2023-02-17,2023-02-17,P0038,S019,26,0
ORD00632,2023-02-12,2023-02-19,2023-02-17,P0069,S004,13,0
ORD00747,2023-02-12,2023-02-21,2023-02-21,P0084,S004,486,0
ORD00817,2023-02-12,2023-02-26,2023-02-24,P0052,S016,144,0
ORD01067,2023-02-12,2023-02-24,2023-02-24,P0066,S018,211,0
ORD02077,2023-02-12,2023-02-27,2023-02-25,P0052,S012,421,0
ORD02228,2023-02-12,2023-02-23,2023-02-21,P0014,S004,137,0
ORD02639,2023-02-12,2023-02-19,2023-02-18,P0012,S001,488,0
ORD02683,2023-02-12,2023-02-18,2023-02-17,P0025,S012,289,0
ORD03490,2023-02-12,2023-02-26,2023-03-04,P0074,S005,381,1
ORD03834,2023-02-12,2023-02-26,2023-02-25,P0033,S011,407,0
ORD04576,2023-02-12,2023-02-19,2023-02-18,P0067,S005,44,0
ORD04671,2023-02-12,2023-02-25,2023-02-23,P0020,S002,90,0
ORD04795,2023-02-12,2023-02-17,2023-02-17,P0068,S003,143,0
ORD04940,2023-02-12,2023-02-17,2023-02-17,P0026,S017,475,0
ORD00372,2023-02-13,2023-02-23,2023-02-28,P0015,S005,103,1
ORD00444,2023-02-13,2023-02-19,2023-02-17,P0051,S019,48,0
ORD00818,2023-02-13,2023-02-26,2023-02-24,P0017,S013,400,0
ORD00866,2023-02-13,2023-02-24,2023-02-22,P0079,S017,496,0
ORD01178,2023-02-13,2023-02-23,2023-03-02,P0074,S014,124,1
ORD01383,2023-02-13,2023-02-19,2023-02-28,P0046,S005,127,1
ORD01395,2023-02-13,2023-02-21,2023-02-19,P0054,S011,117,0
ORD01577,2023-02-13,2023-02-26,2023-02-25,P0016,S017,477,0
ORD02781,2023-02-13,2023-02-20,2023-02-18,P0070,S018,254,0
ORD02913,2023-02-13,2023-02-23,2023-02-21,P0065,S010,244,0
ORD03917,2023-02-13,2023-02-21,2023-02-25,P0069,S019,327,1
ORD04499,2023-02-13,2023-02-24,2023-03-02,P0082,S007,356,1
ORD04517,2023-02-13,2023-02-27,2023-02-26,P0057,S019,192,0
ORD04666,2023-02-13,2023-02-28,2023-02-28,P0086,S002,309,0
ORD04812,2023-02-13,2023-02-28,2023-02-27,P0083,S020,481,0
ORD02040,2023-02-14,2023-02-24,2023-02-24,P0099,S006,96,0
ORD02514,2023-02-14,2023-02-23,2023-02-23,P0032,S016,380,0
ORD03184,2023-02-14,2023-02-22,2023-02-22,P0058,S003,287,0
ORD03334,2023-02-14,2023-02-21,2023-02-19,P0019,S011,175,0
ORD03357,2023-02-14,2023-02-21,2023-02-21,P0016,S016,111,0
ORD03975,2023-02-14,2023-02-24,2023-03-06,P0089,S008,19,1
ORD04841,2023-02-14,2023-02-20,2023-02-19,P0065,S018,120,0
ORD04874,2023-02-14,2023-02-25,2023-03-01,P0011,S010,180,1
ORD01075,2023-02-15,2023-02-26,2023-02-25,P0054,S001,99,0
ORD01180,2023-02-15,2023-02-23,2023-02-26,P0007,S015,215,1
ORD01195,2023-02-15,2023-02-28,2023-02-27,P0015,S011,170,0
ORD01528,2023-02-15,2023-03-02,2023-02-28,P0084,S015,237,0
ORD02328,2023-02-15,2023-03-01,2023-02-27,P0070,S010,98,0
ORD02940,2023-02-15,2023-02-24,2023-02-23,P0042,S011,113,0
ORD03685,2023-02-15,2023-02-20,2023-02-20,P0021,S007,57,0
ORD03993,2023-02-15,2023-02-26,2023-02-25,P0076,S003,360,0
ORD04556,2023-02-15,2023-02-22,2023-03-04,P0052,S020,251,1
ORD04579,2023-02-15,2023-02-25,2023-02-25,P0087,S002,409,0
ORD00067,2023-02-16,2023-02-22,2023-02-20,P0013,S014,237,0
ORD00113,2023-02-16,2023-02-22,2023-02-20,P0095,S003,200,0
ORD00225,2023-02-16,2023-03-01,2023-03-01,P0028,S013,308,0
ORD00276,2023-02-16,2023-02-28,2023-02-27,P0017,S017,272,0
ORD00590,2023-02-16,2023-03-02,2023-02-28,P0072,S020,115,0
ORD00699,2023-02-16,2023-02-28,2023-02-27,P0012,S005,42,0
ORD00765,2023-02-16,2023-02-21,2023-02-20,P0054,S005,169,0
ORD00931,2023-02-16,2023-02-23,2023-02-21,P0001,S007,397,0
ORD01032,2023-02-16,2023-02-28,2023-02-28,P0091,S001,245,0
ORD01218,2023-02-16,2023-02-26,2023-02-25,P0081,S014,228,0
ORD01305,2023-02-16,2023-02-22,2023-02-21,P0019,S004,103,0
ORD01452,2023-02-16,2023-03-02,2023-03-02,P0031,S006,269,0
ORD02065,2023-02-16,2023-02-23,2023-02-22,P0001,S008,254,0
ORD02277,2023-02-16,2023-02-26,2023-02-24,P0024,S013,397,0
ORD03012,2023-02-16,2023-02-21,2023-02-19,P0051,S010,330,0
ORD03034,2023-02-16,2023-02-23,2023-02-23,P0070,S016,16,0
ORD03213,2023-02-16,2023-02-27,2023-03-08,P0099,S005,201,1
ORD03701,2023-02-16,2023-02-27,2023-02-26,P0097,S006,369,0
ORD03878,2023-02-16,2023-03-02,2023-03-08,P0097,S006,316,1
ORD04436,2023-02-16,2023-02-23,2023-02-28,P0021,S015,317,1
ORD00395,2023-02-17,2023-03-04,2023-03-03,P0009,S015,417,0
ORD00490,2023-02-17,2023-03-03,2023-03-02,P0091,S011,25,0
ORD00902,2023-02-17,2023-03-02,2023-03-10,P0065,S015,88,1
ORD00918,2023-02-17,2023-02-23,2023-02-21,P0083,S015,373,0
ORD01219,2023-02-17,2023-03-02,2023-03-01,P0087,S002,124,0
ORD02074,2023-02-17,2023-02-28,2023-02-27,P0020,S011,155,0
ORD03726,2023-02-17,2023-03-02,2023-02-28,P0034,S020,178,0
ORD04237,2023-02-17,2023-03-01,2023-02-27,P0095,S017,123,0
ORD04282,2023-02-17,2023-03-03,2023-03-07,P0071,S010,175,1
ORD04289,2023-02-17,2023-02-26,2023-02-24,P0059,S004,279,0
ORD04320,2023-02-17,2023-02-24,2023-02-23,P0048,S011,426,0
ORD04599,2023-02-17,2023-03-02,2023-02-28,P0015,S018,440,0
ORD04754,2023-02-17,2023-02-28,2023-02-28,P0027,S014,120,0
ORD00265,2023-02-18,2023-02-25,2023-02-25,P0001,S006,143,0
ORD00390,2023-02-18,2023-03-01,2023-02-28,P0084,S005,74,0
ORD00806,2023-02-18,2023-03-02,2023-03-02,P0034,S002,197,0
ORD00810,2023-02-18,2023-03-05,2023-03-03,P0074,S020,205,0
ORD01224,2023-02-18,2023-03-05,2023-03-04,P0046,S015,140,0
ORD02025,2023-02-18,2023-02-27,2023-02-27,P0078,S012,149,0
ORD02267,2023-02-18,2023-02-26,2023-02-24,P0091,S004,472,0
ORD02311,2023-02-18,2023-02-23,2023-02-21,P0002,S006,12,0
ORD03847,2023-02-18,2023-02-25,2023-02-24,P0064,S009,434,0
ORD04304,2023-02-18,2023-02-27,2023-02-27,P0052,S004,219,0
ORD04310,2023-02-18,2023-02-23,2023-02-23,P0098,S020,116,0
ORD04524,2023-02-18,2023-03-02,2023-03-03,P0009,S015,358,1
ORD04720,2023-02-18,2023-03-03,2023-03-03,P0066,S003,90,0
ORD04730,2023-02-18,2023-03-04,2023-03-03,P0046,S006,239,0
ORD04860,2023-02-18,2023-02-24,2023-02-23,P0010,S007,268,0
ORD00222,2023-02-19,2023-02-28,2023-02-26,P0054,S002,137,0
ORD00317,2023-02-19,2023-02-26,2023-02-24,P0068,S017,139,0
ORD00496,2023-02-19,2023-02-27,2023-03-04,P0011,S001,252,1
ORD00795,2023-02-19,2023-02-27,2023-02-27,P0025,S004,279,0
ORD01100,2023-02-19,2023-03-05,2023-03-09,P0024,S004,353,1
ORD01476,2023-02-19,2023-03-02,2023-02-28,P0037,S003,385,0
ORD01942,2023-02-19,2023-02-28,2023-02-28,P0073,S008,275,0
ORD02068,2023-02-19,2023-02-26,2023-02-26,P0052,S013,405,0
ORD02101,2023-02-19,2023-02-27,2023-03-05,P0029,S008,42,1
ORD02226,2023-02-19,2023-03-03,2023-03-01,P0026,S016,74,0
ORD02566,2023-02-19,2023-02-27,2023-03-09,P0008,S014,15,1
ORD03564,2023-02-19,2023-02-28,2023-02-28,P0057,S018,287,0
ORD04868,2023-02-19,2023-02-27,2023-03-09,P0012,S019,290,1
ORD00305,2023-02-20,2023-03-02,2023-03-01,P0041,S016,221,0
ORD00357,2023-02-20,2023-02-28,2023-02-26,P0072,S009,307,0
ORD00517,2023-02-20,2023-02-27,2023-03-07,P0100,S008,432,1
ORD00734,2023-02-20,2023-02-25,2023-03-02,P0061,S006,439,1
ORD00971,2023-02-20,2023-02-26,2023-02-25,P0029,S017,381,0
ORD01105,2023-02-20,2023-03-05,2023-03-04,P0047,S007,367,0
ORD01552,2023-02-20,2023-02-28,2023-02-28,P0016,S013,99,0
ORD01819,2023-02-20,2023-03-01,2023-03-01,P0073,S009,233,0
ORD02733,2023-02-20,2023-03-07,2023-03-06,P0096,S009,216,0
ORD03368,2023-02-20,2023-03-04,2023-03-11,P0013,S001,191,1
ORD03678,2023-02-20,2023-02-28,2023-03-01,P0020,S013,289,1
ORD04446,2023-02-20,2023-02-27,2023-02-26,P0049,S013,376,0
ORD04672,2023-02-20,2023-03-05,2023-03-15,P0010,S019,412,1
ORD00022,2023-02-21,2023-03-02,2023-03-05,P0039,S007,17,1
ORD00570,2023-02-21,2023-03-08,2023-03-07,P0034,S009,247,0
ORD00651,2023-02-21,2023-03-07,2023-03-11,P0041,S010,258,1
ORD01005,2023-02-21,2023-03-04,2023-03-04,P0063,S020,51,0
ORD01172,2023-02-21,2023-03-02,2023-03-01,P0054,S006,318,0
ORD01370,2023-02-21,2023-03-08,2023-03-10,P0044,S001,489,1
ORD01483,2023-02-21,2023-02-26,2023-02-27,P0086,S001,308,1
ORD01488,2023-02-21,2023-03-05,2023-03-04,P0093,S001,437,0
ORD01675,2023-02-21,2023-02-28,2023-03-07,P0062,S017,310,1
ORD01841,2023-02-21,2023-03-05,2023-03-10,P0051,S019,207,1
ORD02055,2023-02-21,2023-03-03,2023-03-11,P0070,S006,105,1
ORD02093,2023-02-21,2023-03-06,2023-03-06,P0044,S013,484,0
ORD02700,2023-02-21,2023-02-27,2023-03-04,P0099,S012,180,1
ORD03115,2023-02-21,2023-03-07,2023-03-06,P0077,S017,38,0
ORD03775,2023-02-21,2023-03-04,2023-03-05,P0026,S017,93,1
ORD03892,2023-02-21,2023-03-08,2023-03-12,P0086,S019,440,1
ORD04073,2023-02-21,2023-03-03,2023-03-01,P0044,S004,297,0
ORD04173,2023-02-21,2023-03-02,2023-03-01,P0001,S006,13,0
ORD00139,2023-02-22,2023-03-03,2023-03-13,P0020,S005,399,1
ORD00166,2023-02-22,2023-02-28,2023-02-28,P0035,S017,240,0
ORD00532,2023-02-22,2023-03-07,2023-03-06,P0072,S001,341,0
ORD01747,2023-02-22,2023-03-08,2023-03-12,P0093,S019,259,1
ORD02455,2023-02-22,2023-03-01,2023-03-01,P0012,S017,396,0
ORD02891,2023-02-22,2023-03-06,2023-03-06,P0060,S013,389,0
ORD02933,2023-02-22,2023-03-07,2023-03-14,P0048,S008,197,1
ORD03299,2023-02-22,2023-03-04,2023-03-04,P0100,S008,398,0
ORD03462,2023-02-22,2023-03-09,2023-03-08,P0042,S016,432,0
ORD03866,2023-02-22,2023-03-01,2023-03-01,P0024,S019,405,0
ORD04329,2023-02-22,2023-03-06,2023-03-14,P0083,S011,367,1
ORD04391,2023-02-22,2023-02-27,2023-02-26,P0053,S001,287,0
ORD00634,2023-02-23,2023-03-08,2023-03-06,P0100,S007,232,0
ORD01255,2023-02-23,2023-03-07,2023-03-07,P0014,S002,410,0
ORD01644,2023-02-23,2023-03-07,2023-03-06,P0092,S009,418,0
ORD01875,2023-02-23,2023-03-07,2023-03-05,P0045,S002,230,0
ORD02687,2023-02-23,2023-03-06,2023-03-06,P0080,S017,336,0
ORD02905,2023-02-23,2023-03-06,2023-03-04,P0010,S009,277,0
ORD03557,2023-02-23,2023-02-28,2023-02-26,P0074,S008,294,0
ORD03845,2023-02-23,2023-03-09,2023-03-19,P0023,S014,105,1
ORD04156,2023-02-23,2023-03-09,2023-03-08,P0030,S011,138,0
ORD04323,2023-02-23,2023-03-07,2023-03-06,P0029,S009,137,0
ORD04357,2023-02-23,2023-02-28,2023-02-26,P0084,S013,373,0
ORD00596,2023-02-24,2023-03-10,2023-03-10,P0051,S009,120,0
